Время[c], Напряжение[B]
29.2198,0.8350
29.2204,0.8350
29.2209,0.8350
29.2215,0.8350
29.2220,0.8350
29.2226,0.8350
29.2231,0.8350
29.2237,0.8350
29.2242,0.8350
29.2248,0.8350
29.2254,0.8350
29.2259,0.8398
29.2265,0.8350
29.2270,0.8350
29.2276,0.8301
29.2281,0.8350
29.2287,0.8350
29.2292,0.8350
29.2298,0.8398
29.2303,0.8350
29.2309,0.8350
29.2314,0.8350
29.2320,0.8350
29.2325,0.8350
29.2331,0.8301
29.2336,0.8350
29.2342,0.8301
29.2347,0.8350
29.2353,0.8350
29.2359,0.8350
29.2364,0.8350
29.2370,0.8301
29.2375,0.8301
29.2381,0.8350
29.2386,0.8350
29.2392,0.8350
29.2397,0.8350
29.2403,0.8350
29.2408,0.8350
29.2414,0.8350
29.2419,0.8350
29.2425,0.8350
29.2430,0.8350
29.2436,0.8350
29.2441,0.8398
29.2447,0.8350
29.2452,0.8398
29.2458,0.8301
29.2464,0.8350
29.2469,0.8350
29.2475,0.8350
29.2480,0.8350
29.2486,0.8350
29.2491,0.8301
29.2497,0.8301
29.2503,0.8350
29.2509,0.8301
29.2515,0.8350
29.2522,0.8301
29.2528,0.8301
29.2534,0.8350
29.2540,0.8350
29.2546,0.8301
29.2551,0.8350
29.2557,0.8350
29.2563,0.8350
29.2568,0.8350
29.2574,0.8350
29.2580,0.8301
29.2588,0.8350
29.2594,0.8398
29.2600,0.8350
29.2605,0.8350
29.2611,0.8350
29.2617,0.8301
29.2622,0.8350
29.2628,0.8350
29.2633,0.8350
29.2639,0.8398
29.2646,0.8350
29.2651,0.8350
29.2657,0.8398
29.2662,0.8350
29.2668,0.8301
29.2673,0.8398
29.2679,0.8301
29.2684,0.8350
29.2690,0.8301
29.2695,0.8350
29.2701,0.8301
29.2708,0.8301
29.2713,0.8350
29.2719,0.8350
29.2724,0.8301
29.2730,0.8350
29.2736,0.8350
29.2741,0.8350
29.2747,0.8350
29.2753,0.8350
29.2758,0.8350
29.2764,0.8350
29.2770,0.8301
29.2775,0.8350
29.2781,0.8301
29.2786,0.8301
29.2792,0.8301
29.2797,0.8398
29.2802,0.8350
29.2808,0.8398
29.2813,0.8350
29.2819,0.8301
29.2824,0.8350
29.2830,0.8301
29.2835,0.8350
29.2841,0.8301
29.2846,0.8350
29.2851,0.8350
29.2857,0.8350
29.2862,0.8350
29.2868,0.8301
29.2873,0.8301
29.2878,0.8350
29.2884,0.8301
29.2889,0.8350
29.2895,0.8301
29.2900,0.8350
29.2906,0.8350
29.2911,0.8350
29.2916,0.8301
29.2922,0.8301
29.2927,0.8301
29.2933,0.8301
29.2939,0.8350
29.2944,0.8350
29.2949,0.8301
29.2955,0.8301
29.2960,0.8301
29.2966,0.8350
29.2971,0.8350
29.2977,0.8301
29.2982,0.8301
29.2987,0.8350
29.2993,0.8350
29.2998,0.8350
29.3004,0.8301
29.3009,0.8252
29.3014,0.8301
29.3020,0.8301
29.3025,0.8301
29.3031,0.8301
29.3036,0.8350
29.3042,0.8301
29.3047,0.8301
29.3052,0.8301
29.3058,0.8350
29.3063,0.8350
29.3069,0.8301
29.3074,0.8350
29.3080,0.8301
29.3085,0.8350
29.3090,0.8350
29.3096,0.8350
29.3101,0.8301
29.3107,0.8350
29.3112,0.8301
29.3118,0.8301
29.3123,0.8350
29.3128,0.8350
29.3134,0.8301
29.3139,0.8350
29.3145,0.8301
29.3150,0.8301
29.3156,0.8301
29.3161,0.8301
29.3166,0.8301
29.3172,0.8350
29.3177,0.8301
29.3183,0.8301
29.3188,0.8301
29.3194,0.8301
29.3199,0.8301
29.3204,0.8301
29.3210,0.8252
29.3215,0.8301
29.3221,0.8301
29.3226,0.8350
29.3232,0.8301
29.3237,0.8350
29.3243,0.8301
29.3248,0.8350
29.3254,0.8301
29.3259,0.8350
29.3265,0.8301
29.3270,0.8350
29.3276,0.8301
29.3281,0.8252
29.3287,0.8301
29.3292,0.8301
29.3297,0.8301
29.3303,0.8301
29.3308,0.8350
29.3314,0.8301
29.3319,0.8301
29.3325,0.8252
29.3330,0.8301
29.3336,0.8301
29.3341,0.8301
29.3347,0.8301
29.3352,0.8350
29.3357,0.8301
29.3363,0.8252
29.3368,0.8301
29.3374,0.8301
29.3379,0.8301
29.3385,0.8301
29.3390,0.8350
29.3396,0.8301
29.3401,0.8301
29.3407,0.8301
29.3412,0.8301
29.3418,0.8252
29.3423,0.8301
29.3428,0.8301
29.3434,0.8301
29.3439,0.8301
29.3445,0.8301
29.3450,0.8301
29.3456,0.8301
29.3461,0.8301
29.3467,0.8301
29.3472,0.8301
29.3478,0.8301
29.3483,0.8301
29.3489,0.8301
29.3494,0.8252
29.3499,0.8301
29.3505,0.8301
29.3510,0.8252
29.3516,0.8301
29.3521,0.8350
29.3527,0.8301
29.3532,0.8252
29.3538,0.8301
29.3543,0.8252
29.3549,0.8301
29.3554,0.8301
29.3560,0.8252
29.3565,0.8301
29.3571,0.8301
29.3576,0.8301
29.3581,0.8301
29.3587,0.8301
29.3592,0.8252
29.3598,0.8252
29.3603,0.8301
29.3609,0.8252
29.3614,0.8301
29.3620,0.8252
29.3625,0.8252
29.3631,0.8252
29.3636,0.8252
29.3642,0.8301
29.3647,0.8301
29.3654,0.8301
29.3659,0.8252
29.3665,0.8252
29.3670,0.8301
29.3676,0.8301
29.3681,0.8252
29.3687,0.8301
29.3692,0.8301
29.3698,0.8252
29.3703,0.8252
29.3709,0.8350
29.3714,0.8301
29.3720,0.8252
29.3725,0.8301
29.3731,0.8301
29.3736,0.8301
29.3742,0.8301
29.3747,0.8301
29.3753,0.8252
29.3758,0.8252
29.3764,0.8252
29.3769,0.8252
29.3775,0.8252
29.3780,0.8301
29.3786,0.8252
29.3791,0.8252
29.3797,0.8301
29.3802,0.8252
29.3808,0.8301
29.3813,0.8301
29.3819,0.8301
29.3824,0.8301
29.3830,0.8301
29.3835,0.8301
29.3841,0.8252
29.3846,0.8301
29.3852,0.8301
29.3857,0.8252
29.3863,0.8252
29.3868,0.8301
29.3874,0.8301
29.3879,0.8252
29.3885,0.8301
29.3890,0.8252
29.3896,0.8252
29.3901,0.8301
29.3907,0.8301
29.3912,0.8252
29.3918,0.8301
29.3925,0.8252
29.3931,0.8252
29.3936,0.8252
29.3942,0.8301
29.3947,0.8301
29.3953,0.8252
29.3958,0.8301
29.3964,0.8301
29.3969,0.8301
29.3975,0.8252
29.3981,0.8252
29.3986,0.8301
29.3992,0.8252
29.3997,0.8252
29.4003,0.8301
29.4008,0.8252
29.4014,0.8252
29.4019,0.8252
29.4025,0.8252
29.4030,0.8301
29.4036,0.8252
29.4041,0.8252
29.4047,0.8252
29.4052,0.8301
29.4058,0.8252
29.4063,0.8252
29.4069,0.8252
29.4074,0.8252
29.4080,0.8252
29.4085,0.8252
29.4091,0.8252
29.4096,0.8252
29.4102,0.8252
29.4107,0.8203
29.4113,0.8252
29.4118,0.8252
29.4124,0.8252
29.4130,0.8301
29.4135,0.8252
29.4141,0.8252
29.4146,0.8301
29.4152,0.8252
29.4157,0.8252
29.4163,0.8252
29.4168,0.8252
29.4174,0.8252
29.4179,0.8252
29.4185,0.8203
29.4190,0.8252
29.4196,0.8252
29.4201,0.8252
29.4207,0.8252
29.4212,0.8301
29.4218,0.8252
29.4223,0.8252
29.4229,0.8252
29.4235,0.8301
29.4240,0.8252
29.4246,0.8252
29.4251,0.8252
29.4257,0.8252
29.4262,0.8252
29.4268,0.8252
29.4273,0.8301
29.4279,0.8252
29.4284,0.8252
29.4290,0.8252
29.4295,0.8252
29.4301,0.8252
29.4306,0.8203
29.4312,0.8252
29.4317,0.8252
29.4323,0.8203
29.4328,0.8252
29.4334,0.8301
29.4339,0.8252
29.4345,0.8252
29.4350,0.8252
29.4356,0.8203
29.4361,0.8301
29.4367,0.8301
29.4373,0.8252
29.4378,0.8252
29.4384,0.8252
29.4389,0.8252
29.4395,0.8252
29.4400,0.8252
29.4406,0.8252
29.4411,0.8252
29.4417,0.8301
29.4422,0.8252
29.4428,0.8252
29.4433,0.8252
29.4439,0.8252
29.4444,0.8252
29.4450,0.8252
29.4455,0.8252
29.4461,0.8252
29.4466,0.8252
29.4472,0.8252
29.4477,0.8252
29.4483,0.8252
29.4488,0.8203
29.4494,0.8252
29.4500,0.8203
29.4505,0.8252
29.4511,0.8252
29.4516,0.8203
29.4522,0.8252
29.4527,0.8203
29.4533,0.8203
29.4538,0.8203
29.4544,0.8252
29.4549,0.8203
29.4555,0.8252
29.4560,0.8252
29.4566,0.8252
29.4571,0.8252
29.4577,0.8252
29.4582,0.8252
29.4588,0.8252
29.4593,0.8252
29.4599,0.8301
29.4604,0.8252
29.4610,0.8252
29.4615,0.8203
29.4621,0.8252
29.4627,0.8252
29.4632,0.8252
29.4638,0.8252
29.4643,0.8203
29.4649,0.8203
29.4654,0.8252
29.4660,0.8252
29.4666,0.8252
29.4671,0.8203
29.4677,0.8252
29.4682,0.8252
29.4688,0.8252
29.4693,0.8252
29.4699,0.8252
29.4704,0.8252
29.4710,0.8252
29.4715,0.8252
29.4721,0.8252
29.4726,0.8252
29.4732,0.8252
29.4737,0.8203
29.4743,0.8203
29.4749,0.8252
29.4754,0.8203
29.4760,0.8252
29.4765,0.8203
29.4771,0.8203
29.4776,0.8252
29.4782,0.8203
29.4787,0.8252
29.4793,0.8203
29.4798,0.8203
29.4804,0.8203
29.4809,0.8203
29.4815,0.8252
29.4820,0.8203
29.4826,0.8203
29.4832,0.8203
29.4837,0.8203
29.4843,0.8203
29.4848,0.8252
29.4854,0.8203
29.4859,0.8203
29.4865,0.8203
29.4870,0.8203
29.4876,0.8252
29.4881,0.8252
29.4887,0.8203
29.4892,0.8203
29.4898,0.8252
29.4903,0.8203
29.4909,0.8252
29.4914,0.8252
29.4920,0.8203
29.4925,0.8203
29.4931,0.8203
29.4937,0.8203
29.4942,0.8203
29.4948,0.8203
29.4953,0.8203
29.4959,0.8203
29.4964,0.8203
29.4970,0.8203
29.4975,0.8203
29.4981,0.8203
29.4986,0.8203
29.4992,0.8203
29.4997,0.8203
29.5003,0.8252
29.5008,0.8203
29.5014,0.8203
29.5019,0.8203
29.5025,0.8203
29.5030,0.8203
29.5036,0.8203
29.5042,0.8252
29.5047,0.8203
29.5053,0.8203
29.5058,0.8203
29.5064,0.8203
29.5069,0.8203
29.5075,0.8203
29.5080,0.8203
29.5086,0.8203
29.5091,0.8203
29.5097,0.8203
29.5102,0.8203
29.5108,0.8203
29.5113,0.8252
29.5119,0.8203
29.5124,0.8203
29.5130,0.8203
29.5135,0.8203
29.5141,0.8203
29.5146,0.8252
29.5152,0.8154
29.5157,0.8252
29.5163,0.8203
29.5169,0.8203
29.5174,0.8203
29.5180,0.8203
29.5185,0.8203
29.5191,0.8203
29.5196,0.8203
29.5202,0.8203
29.5207,0.8203
29.5213,0.8154
29.5218,0.8154
29.5224,0.8252
29.5229,0.8203
29.5235,0.8203
29.5240,0.8203
29.5246,0.8203
29.5251,0.8203
29.5257,0.8203
29.5262,0.8203
29.5268,0.8203
29.5273,0.8203
29.5279,0.8203
29.5284,0.8154
29.5290,0.8154
29.5296,0.8154
29.5301,0.8203
29.5307,0.8203
29.5312,0.8203
29.5318,0.8154
29.5323,0.8203
29.5329,0.8203
29.5334,0.8154
29.5340,0.8203
29.5345,0.8203
29.5351,0.8203
29.5357,0.8203
29.5362,0.8203
29.5368,0.8203
29.5373,0.8203
29.5379,0.8203
29.5384,0.8203
29.5390,0.8203
29.5395,0.8203
29.5401,0.8203
29.5406,0.8154
29.5412,0.8203
29.5417,0.8203
29.5423,0.8203
29.5428,0.8154
29.5434,0.8154
29.5439,0.8154
29.5445,0.8154
29.5450,0.8154
29.5456,0.8203
29.5461,0.8154
29.5467,0.8203
29.5472,0.8203
29.5478,0.8203
29.5484,0.8154
29.5489,0.8154
29.5495,0.8203
29.5500,0.8203
29.5506,0.8154
29.5511,0.8154
29.5517,0.8203
29.5522,0.8154
29.5528,0.8154
29.5533,0.8203
29.5539,0.8105
29.5544,0.8154
29.5550,0.8154
29.5555,0.8154
29.5561,0.8154
29.5566,0.8154
29.5572,0.8154
29.5577,0.8203
29.5583,0.8154
29.5588,0.8154
29.5594,0.8203
29.5599,0.8154
29.5605,0.8154
29.5611,0.8154
29.5616,0.8154
29.5622,0.8105
29.5627,0.8203
29.5633,0.8154
29.5638,0.8154
29.5644,0.8154
29.5649,0.8154
29.5655,0.8154
29.5660,0.8154
29.5666,0.8154
29.5672,0.8154
29.5677,0.8154
29.5683,0.8154
29.5688,0.8203
29.5694,0.8154
29.5699,0.8154
29.5705,0.8154
29.5710,0.8203
29.5716,0.8154
29.5721,0.8154
29.5727,0.8203
29.5732,0.8154
29.5738,0.8203
29.5743,0.8154
29.5749,0.8203
29.5754,0.8154
29.5760,0.8203
29.5765,0.8154
29.5771,0.8154
29.5776,0.8203
29.5782,0.8154
29.5787,0.8203
29.5793,0.8154
29.5799,0.8154
29.5804,0.8203
29.5810,0.8203
29.5815,0.8154
29.5821,0.8154
29.5826,0.8154
29.5832,0.8154
29.5837,0.8154
29.5843,0.8154
29.5848,0.8154
29.5854,0.8154
29.5859,0.8154
29.5865,0.8154
29.5870,0.8154
29.5876,0.8203
29.5881,0.8154
29.5887,0.8203
29.5892,0.8154
29.5898,0.8154
29.5903,0.8154
29.5909,0.8154
29.5914,0.8154
29.5920,0.8154
29.5925,0.8105
29.5931,0.8154
29.5937,0.8203
29.5942,0.8105
29.5948,0.8154
29.5953,0.8105
29.5959,0.8105
29.5964,0.8154
29.5970,0.8154
29.5975,0.8154
29.5981,0.8154
29.5986,0.8105
29.5992,0.8105
29.5997,0.8154
29.6003,0.8154
29.6008,0.8154
29.6014,0.8154
29.6019,0.8154
29.6025,0.8105
29.6030,0.8154
29.6036,0.8154
29.6042,0.8154
29.6047,0.8154
29.6053,0.8105
29.6058,0.8154
29.6064,0.8154
29.6069,0.8154
29.6075,0.8105
29.6080,0.8105
29.6086,0.8154
29.6091,0.8154
29.6097,0.8154
29.6102,0.8105
29.6108,0.8154
29.6113,0.8154
29.6119,0.8105
29.6124,0.8154
29.6130,0.8105
29.6136,0.8154
29.6141,0.8105
29.6147,0.8154
29.6152,0.8154
29.6158,0.8154
29.6163,0.8154
29.6169,0.8105
29.6174,0.8154
29.6180,0.8105
29.6185,0.8154
29.6191,0.8105
29.6196,0.8154
29.6202,0.8105
29.6207,0.8105
29.6213,0.8105
29.6218,0.8154
29.6224,0.8154
29.6229,0.8105
29.6235,0.8154
29.6240,0.8154
29.6246,0.8105
29.6252,0.8154
29.6257,0.8105
29.6263,0.8154
29.6268,0.8105
29.6274,0.8105
29.6279,0.8105
29.6285,0.8105
29.6290,0.8154
29.6296,0.8154
29.6301,0.8154
29.6307,0.8057
29.6312,0.8105
29.6318,0.8154
29.6323,0.8154
29.6329,0.8154
29.6334,0.8105
29.6340,0.8154
29.6345,0.8154
29.6351,0.8105
29.6356,0.8105
29.6362,0.8105
29.6368,0.8154
29.6373,0.8105
29.6379,0.8154
29.6384,0.8105
29.6390,0.8057
29.6395,0.8105
29.6401,0.8105
29.6406,0.8105
29.6412,0.8105
29.6417,0.8154
29.6423,0.8105
29.6429,0.8105
29.6434,0.8105
29.6440,0.8105
29.6445,0.8154
29.6451,0.8105
29.6456,0.8105
29.6462,0.8105
29.6467,0.8105
29.6473,0.8154
29.6478,0.8105
29.6484,0.8105
29.6489,0.8105
29.6495,0.8105
29.6500,0.8057
29.6506,0.8105
29.6511,0.8154
29.6517,0.8057
29.6522,0.8105
29.6528,0.8105
29.6534,0.8105
29.6539,0.8154
29.6545,0.8105
29.6550,0.8105
29.6556,0.8057
29.6561,0.8105
29.6567,0.8105
29.6572,0.8105
29.6578,0.8057
29.6583,0.8105
29.6589,0.8105
29.6594,0.8105
29.6600,0.8105
29.6606,0.8105
29.6611,0.8105
29.6617,0.8105
29.6622,0.8105
29.6628,0.8105
29.6633,0.8105
29.6639,0.8057
29.6644,0.8105
29.6650,0.8057
29.6655,0.8105
29.6661,0.8105
29.6666,0.8105
29.6672,0.8105
29.6678,0.8105
29.6683,0.8057
29.6689,0.8154
29.6694,0.8105
29.6700,0.8105
29.6705,0.8105
29.6711,0.8105
29.6716,0.8057
29.6722,0.8105
29.6727,0.8057
29.6733,0.8105
29.6739,0.8105
29.6744,0.8057
29.6750,0.8105
29.6755,0.8105
29.6761,0.8057
29.6766,0.8105
29.6772,0.8057
29.6777,0.8057
29.6783,0.8057
29.6789,0.8057
29.6794,0.8105
29.6800,0.8105
29.6805,0.8105
29.6811,0.8057
29.6816,0.8105
29.6822,0.8057
29.6827,0.8105
29.6833,0.8057
29.6838,0.8105
29.6844,0.8105
29.6849,0.8057
29.6855,0.8105
29.6860,0.8105
29.6866,0.8057
29.6871,0.8057
29.6877,0.8057
29.6882,0.8057
29.6888,0.8105
29.6893,0.8057
29.6899,0.8057
29.6904,0.8105
29.6910,0.8057
29.6916,0.8057
29.6921,0.8105
29.6927,0.8057
29.6932,0.8105
29.6938,0.8057
29.6943,0.8105
29.6949,0.8057
29.6954,0.8105
29.6960,0.8057
29.6965,0.8057
29.6971,0.8057
29.6976,0.8057
29.6982,0.8057
29.6987,0.8057
29.6993,0.8057
29.6998,0.8105
29.7004,0.8057
29.7009,0.8105
29.7015,0.8057
29.7020,0.8057
29.7026,0.8057
29.7032,0.8057
29.7037,0.8057
29.7043,0.8105
29.7048,0.8057
29.7054,0.8057
29.7059,0.8057
29.7065,0.8105
29.7070,0.8008
29.7076,0.8057
29.7081,0.8057
29.7087,0.8057
29.7092,0.8057
29.7098,0.8057
29.7103,0.8057
29.7109,0.8105
29.7114,0.8057
29.7120,0.8008
29.7125,0.8057
29.7131,0.8057
29.7136,0.8057
29.7142,0.8057
29.7148,0.8057
29.7153,0.8105
29.7159,0.8057
29.7164,0.8057
29.7170,0.8057
29.7175,0.8057
29.7181,0.8008
29.7186,0.8057
29.7192,0.8057
29.7197,0.8057
29.7203,0.8057
29.7208,0.8057
29.7214,0.8057
29.7219,0.8057
29.7225,0.8008
29.7230,0.8057
29.7236,0.8105
29.7241,0.8008
29.7247,0.8057
29.7252,0.8057
29.7258,0.8057
29.7264,0.8057
29.7269,0.8105
29.7275,0.8057
29.7280,0.8057
29.7286,0.8057
29.7291,0.8057
29.7297,0.8057
29.7302,0.8057
29.7308,0.8057
29.7313,0.8057
29.7319,0.8057
29.7324,0.8057
29.7330,0.8057
29.7335,0.8105
29.7341,0.8057
29.7346,0.8008
29.7352,0.8057
29.7357,0.8057
29.7363,0.8057
29.7368,0.8057
29.7374,0.8105
29.7379,0.8008
29.7385,0.8057
29.7391,0.8057
29.7396,0.8057
29.7402,0.8057
29.7407,0.8057
29.7413,0.8057
29.7418,0.8008
29.7424,0.8057
29.7429,0.8105
29.7435,0.8057
29.7440,0.8008
29.7446,0.8057
29.7452,0.8057
29.7457,0.8057
29.7463,0.8105
29.7468,0.8008
29.7474,0.8008
29.7479,0.8105
29.7485,0.8057
29.7491,0.8057
29.7497,0.8057
29.7503,0.8008
29.7509,0.8057
29.7515,0.8008
29.7521,0.8008
29.7527,0.8057
29.7533,0.8008
29.7538,0.8057
29.7544,0.8057
29.7550,0.8057
29.7555,0.8057
29.7561,0.8057
29.7567,0.8057
29.7573,0.8057
29.7578,0.8008
29.7584,0.8057
29.7594,0.8057
29.7600,0.8057
29.7605,0.8057
29.7611,0.8057
29.7616,0.8057
29.7622,0.8105
29.7627,0.8008
29.7633,0.8057
29.7639,0.8008
29.7644,0.8008
29.7650,0.8057
29.7655,0.8057
29.7661,0.8008
29.7666,0.8057
29.7672,0.8057
29.7679,0.8008
29.7685,0.8057
29.7690,0.8008
29.7696,0.8008
29.7702,0.8057
29.7708,0.8008
29.7715,0.8008
29.7720,0.8008
29.7726,0.8008
29.7731,0.8008
29.7737,0.8057
29.7743,0.8008
29.7748,0.8057
29.7754,0.8057
29.7760,0.8008
29.7766,0.8008
29.7772,0.8008
29.7778,0.8008
29.7784,0.8057
29.7790,0.8057
29.7796,0.8008
29.7801,0.8057
29.7807,0.8008
29.7813,0.8008
29.7819,0.8008
29.7825,0.8008
29.7830,0.8008
29.7836,0.8008
29.7842,0.7959
29.7847,0.8008
29.7853,0.8008
29.7858,0.8008
29.7863,0.8008
29.7869,0.8057
29.7874,0.8057
29.7880,0.8008
29.7885,0.8057
29.7891,0.8008
29.7896,0.8057
29.7901,0.8008
29.7907,0.8008
29.7912,0.8008
29.7918,0.8057
29.7923,0.8057
29.7929,0.8008
29.7934,0.8008
29.7940,0.8057
29.7945,0.8057
29.7950,0.8008
29.7956,0.8008
29.7961,0.8008
29.7967,0.8057
29.7972,0.8008
29.7977,0.8008
29.7983,0.8008
29.7988,0.8057
29.7994,0.8008
29.7999,0.8057
29.8005,0.8057
29.8010,0.8008
29.8015,0.8008
29.8021,0.8057
29.8026,0.8008
29.8032,0.8057
29.8037,0.8057
29.8043,0.8057
29.8048,0.8057
29.8053,0.8008
29.8059,0.8057
29.8064,0.8057
29.8070,0.8008
29.8075,0.8057
29.8081,0.8008
29.8086,0.8057
29.8092,0.8057
29.8097,0.8057
29.8103,0.8008
29.8108,0.8057
29.8113,0.8057
29.8119,0.8057
29.8124,0.8057
29.8130,0.8057
29.8135,0.8105
29.8141,0.8057
29.8146,0.8057
29.8151,0.8057
29.8157,0.8057
29.8163,0.8008
29.8168,0.8057
29.8173,0.8057
29.8179,0.8057
29.8184,0.8057
29.8190,0.8008
29.8195,0.8057
29.8200,0.8105
29.8206,0.8008
29.8211,0.8057
29.8217,0.8008
29.8222,0.8008
29.8228,0.8105
29.8233,0.8057
29.8238,0.8057
29.8244,0.8057
29.8249,0.8057
29.8255,0.8008
29.8260,0.8057
29.8266,0.8057
29.8271,0.8057
29.8276,0.8057
29.8282,0.8057
29.8287,0.8057
29.8293,0.8057
29.8298,0.8057
29.8304,0.8057
29.8309,0.8057
29.8314,0.8057
29.8320,0.8057
29.8325,0.8057
29.8331,0.8057
29.8336,0.8057
29.8341,0.8057
29.8347,0.8057
29.8352,0.8105
29.8358,0.8057
29.8363,0.8057
29.8369,0.8057
29.8374,0.8057
29.8379,0.8057
29.8385,0.8057
29.8390,0.8057
29.8396,0.8057
29.8401,0.8057
29.8407,0.8057
29.8412,0.8057
29.8417,0.8057
29.8423,0.8008
29.8428,0.8057
29.8434,0.8008
29.8439,0.8057
29.8445,0.8105
29.8450,0.8057
29.8456,0.8008
29.8461,0.8105
29.8466,0.8057
29.8472,0.8057
29.8477,0.8057
29.8483,0.8057
29.8488,0.8105
29.8493,0.8057
29.8499,0.8057
29.8504,0.8057
29.8510,0.8057
29.8515,0.8057
29.8521,0.8057
29.8526,0.8105
29.8532,0.8105
29.8537,0.8105
29.8542,0.8105
29.8548,0.8057
29.8553,0.8057
29.8559,0.8057
29.8564,0.8057
29.8570,0.8057
29.8575,0.8057
29.8581,0.8105
29.8586,0.8057
29.8592,0.8057
29.8597,0.8057
29.8602,0.8057
29.8608,0.8057
29.8613,0.8057
29.8619,0.8057
29.8624,0.8057
29.8630,0.8057
29.8635,0.8057
29.8641,0.8057
29.8646,0.8057
29.8652,0.8057
29.8657,0.8057
29.8662,0.8105
29.8668,0.8008
29.8673,0.8057
29.8679,0.8105
29.8686,0.8057
29.8691,0.8057
29.8697,0.8057
29.8702,0.8057
29.8708,0.8057
29.8713,0.8105
29.8719,0.8008
29.8724,0.8057
29.8730,0.8057
29.8735,0.8057
29.8741,0.8057
29.8746,0.8057
29.8752,0.8057
29.8757,0.8057
29.8763,0.8105
29.8768,0.8008
29.8774,0.8057
29.8779,0.8057
29.8785,0.8008
29.8790,0.8057
29.8796,0.8105
29.8801,0.8008
29.8807,0.8057
29.8812,0.8105
29.8818,0.8057
29.8824,0.8057
29.8829,0.8057
29.8835,0.8057
29.8840,0.8057
29.8846,0.8057
29.8852,0.8057
29.8857,0.8057
29.8863,0.8057
29.8868,0.8105
29.8874,0.8057
29.8879,0.8057
29.8885,0.8057
29.8890,0.8057
29.8896,0.8057
29.8901,0.8057
29.8907,0.8057
29.8912,0.8057
29.8918,0.8105
29.8923,0.8057
29.8929,0.8057
29.8934,0.8105
29.8940,0.8008
29.8945,0.8057
29.8951,0.8057
29.8956,0.8057
29.8962,0.8057
29.8967,0.8057
29.8973,0.8057
29.8978,0.8057
29.8984,0.8057
29.8989,0.8057
29.8995,0.8105
29.9000,0.8057
29.9006,0.8057
29.9011,0.8008
29.9017,0.8057
29.9022,0.8057
29.9028,0.8008
29.9033,0.8057
29.9039,0.8008
29.9044,0.8057
29.9050,0.8057
29.9055,0.8057
29.9061,0.8105
29.9066,0.8057
29.9071,0.8057
29.9077,0.8057
29.9082,0.8057
29.9088,0.8057
29.9093,0.8057
29.9099,0.8057
29.9104,0.8057
29.9110,0.8057
29.9115,0.8057
29.9121,0.8057
29.9126,0.8057
29.9132,0.8057
29.9137,0.8057
29.9143,0.8057
29.9148,0.8057
29.9154,0.8105
29.9159,0.8057
29.9165,0.8008
29.9170,0.8057
29.9176,0.8057
29.9181,0.8057
29.9187,0.8057
29.9192,0.8057
29.9198,0.8057
29.9203,0.8057
29.9209,0.8057
29.9214,0.8008
29.9220,0.8057
29.9226,0.8057
29.9231,0.8057
29.9237,0.8057
29.9242,0.8057
29.9248,0.8057
29.9253,0.8057
29.9259,0.8057
29.9264,0.8057
29.9270,0.8057
29.9275,0.8057
29.9280,0.8008
29.9286,0.8057
29.9291,0.8057
29.9297,0.8057
29.9302,0.8105
29.9308,0.8057
29.9313,0.8057
29.9319,0.8057
29.9324,0.8057
29.9330,0.8057
29.9335,0.8008
29.9341,0.8057
29.9346,0.8008
29.9352,0.8057
29.9357,0.8008
29.9363,0.8008
29.9368,0.8057
29.9374,0.8057
29.9379,0.8057
29.9385,0.8057
29.9390,0.8057
29.9396,0.8057
29.9401,0.8105
29.9407,0.8057
29.9412,0.8008
29.9418,0.8057
29.9423,0.8057
29.9429,0.8057
29.9434,0.8057
29.9440,0.8008
29.9445,0.8057
29.9451,0.8057
29.9456,0.8057
29.9462,0.8057
29.9467,0.8008
29.9473,0.8057
29.9478,0.8057
29.9484,0.8057
29.9489,0.8008
29.9495,0.8057
29.9500,0.8057
29.9506,0.8057
29.9511,0.8057
29.9517,0.8057
29.9522,0.8057
29.9528,0.8057
29.9533,0.8057
29.9539,0.8057
29.9544,0.8057
29.9550,0.8057
29.9555,0.8008
29.9561,0.8057
29.9566,0.8105
29.9572,0.8008
29.9577,0.8057
29.9583,0.8057
29.9588,0.8008
29.9594,0.8057
29.9599,0.8057
29.9605,0.8057
29.9610,0.8057
29.9616,0.8008
29.9621,0.8057
29.9627,0.8057
29.9632,0.8057
29.9638,0.8008
29.9643,0.8057
29.9649,0.8057
29.9654,0.8057
29.9659,0.8057
29.9665,0.8105
29.9670,0.8008
29.9676,0.8057
29.9681,0.8008
29.9687,0.8057
29.9693,0.8057
29.9698,0.8057
29.9703,0.8008
29.9709,0.8057
29.9714,0.8057
29.9720,0.8057
29.9725,0.8057
29.9731,0.8057
29.9736,0.8008
29.9742,0.8057
29.9747,0.8008
29.9753,0.8008
29.9758,0.8057
29.9764,0.8057
29.9769,0.8057
29.9775,0.8057
29.9780,0.8057
29.9786,0.8057
29.9791,0.8008
29.9797,0.8057
29.9802,0.8057
29.9808,0.8057
29.9813,0.8057
29.9819,0.8057
29.9824,0.8008
29.9830,0.8057
29.9835,0.8057
29.9841,0.8057
29.9846,0.8008
29.9852,0.8008
29.9857,0.8057
29.9863,0.8057
29.9868,0.8057
29.9874,0.8008
29.9879,0.8057
29.9885,0.8057
29.9890,0.8057
29.9895,0.8057
29.9901,0.8008
29.9906,0.8057
29.9912,0.8008
29.9917,0.8057
29.9923,0.8105
