Время[c], Напряжение[В]
38.5242,1.0254
38.5247,1.0254
38.5252,1.0303
38.5258,1.0254
38.5263,1.0254
38.5270,1.0254
38.5276,1.0254
38.5281,1.0254
38.5287,1.0254
38.5292,1.0254
38.5298,1.0254
38.5303,1.0254
38.5309,1.0254
38.5314,1.0254
38.5320,1.0254
38.5325,1.0254
38.5331,1.0205
38.5336,1.0254
38.5342,1.0303
38.5347,1.0205
38.5353,1.0254
38.5358,1.0205
38.5364,1.0254
38.5369,1.0205
38.5375,1.0205
38.5380,1.0254
38.5386,1.0254
38.5391,1.0254
38.5397,1.0254
38.5402,1.0254
38.5408,1.0254
38.5414,1.0254
38.5419,1.0254
38.5425,1.0254
38.5430,1.0254
38.5437,1.0254
38.5444,1.0205
38.5450,1.0254
38.5456,1.0254
38.5462,1.0205
38.5468,1.0254
38.5474,1.0254
38.5480,1.0254
38.5486,1.0254
38.5492,1.0254
38.5498,1.0254
38.5504,1.0254
38.5509,1.0254
38.5515,1.0254
38.5521,1.0254
38.5526,1.0303
38.5532,1.0254
38.5537,1.0254
38.5543,1.0254
38.5549,1.0205
38.5554,1.0254
38.5560,1.0254
38.5565,1.0254
38.5571,1.0254
38.5576,1.0254
38.5582,1.0205
38.5587,1.0254
38.5593,1.0205
38.5598,1.0254
38.5604,1.0254
38.5609,1.0303
38.5615,1.0205
38.5620,1.0254
38.5626,1.0254
38.5631,1.0254
38.5637,1.0254
38.5642,1.0254
38.5648,1.0205
38.5654,1.0205
38.5659,1.0303
38.5665,1.0254
38.5670,1.0205
38.5676,1.0254
38.5682,1.0254
38.5687,1.0254
38.5693,1.0205
38.5698,1.0254
38.5704,1.0254
38.5709,1.0205
38.5715,1.0254
38.5720,1.0254
38.5726,1.0254
38.5731,1.0254
38.5737,1.0254
38.5742,1.0254
38.5748,1.0205
38.5753,1.0205
38.5759,1.0205
38.5764,1.0254
38.5770,1.0254
38.5775,1.0205
38.5781,1.0254
38.5786,1.0254
38.5792,1.0205
38.5797,1.0205
38.5803,1.0205
38.5808,1.0254
38.5814,1.0254
38.5820,1.0205
38.5825,1.0254
38.5831,1.0254
38.5836,1.0205
38.5842,1.0205
38.5847,1.0205
38.5853,1.0254
38.5859,1.0254
38.5864,1.0254
38.5870,1.0205
38.5875,1.0254
38.5881,1.0205
38.5886,1.0205
38.5892,1.0205
38.5897,1.0254
38.5903,1.0205
38.5909,1.0205
38.5914,1.0254
38.5920,1.0254
38.5925,1.0254
38.5931,1.0205
38.5936,1.0205
38.5942,1.0254
38.5947,1.0205
38.5953,1.0205
38.5958,1.0254
38.5964,1.0205
38.5969,1.0254
38.5975,1.0205
38.5980,1.0205
38.5986,1.0254
38.5991,1.0254
38.5997,1.0205
38.6002,1.0254
38.6008,1.0254
38.6013,1.0205
38.6019,1.0254
38.6024,1.0205
38.6030,1.0254
38.6036,1.0205
38.6041,1.0254
38.6047,1.0254
38.6052,1.0205
38.6058,1.0205
38.6063,1.0254
38.6069,1.0254
38.6074,1.0205
38.6080,1.0205
38.6085,1.0205
38.6091,1.0205
38.6096,1.0205
38.6102,1.0205
38.6107,1.0205
38.6113,1.0254
38.6119,1.0254
38.6124,1.0205
38.6130,1.0205
38.6135,1.0205
38.6141,1.0205
38.6146,1.0254
38.6152,1.0254
38.6157,1.0254
38.6163,1.0205
38.6168,1.0205
38.6174,1.0205
38.6179,1.0254
38.6185,1.0205
38.6190,1.0254
38.6196,1.0254
38.6201,1.0205
38.6207,1.0205
38.6212,1.0205
38.6218,1.0205
38.6223,1.0205
38.6229,1.0205
38.6235,1.0254
38.6240,1.0205
38.6246,1.0254
38.6251,1.0254
38.6257,1.0205
38.6262,1.0205
38.6268,1.0254
38.6274,1.0254
38.6279,1.0156
38.6285,1.0205
38.6290,1.0205
38.6296,1.0205
38.6301,1.0156
38.6307,1.0205
38.6312,1.0205
38.6318,1.0205
38.6323,1.0205
38.6329,1.0205
38.6334,1.0254
38.6340,1.0205
38.6345,1.0205
38.6351,1.0254
38.6356,1.0205
38.6362,1.0205
38.6368,1.0205
38.6373,1.0254
38.6379,1.0254
38.6384,1.0205
38.6390,1.0205
38.6395,1.0205
38.6401,1.0254
38.6406,1.0205
38.6412,1.0205
38.6417,1.0156
38.6423,1.0205
38.6428,1.0205
38.6434,1.0205
38.6439,1.0205
38.6445,1.0254
38.6450,1.0205
38.6456,1.0205
38.6461,1.0205
38.6467,1.0205
38.6472,1.0205
38.6478,1.0205
38.6483,1.0254
38.6489,1.0205
38.6495,1.0254
38.6500,1.0156
38.6506,1.0254
38.6511,1.0205
38.6517,1.0205
38.6522,1.0205
38.6528,1.0156
38.6533,1.0205
38.6539,1.0205
38.6544,1.0205
38.6550,1.0156
38.6555,1.0205
38.6561,1.0205
38.6566,1.0205
38.6572,1.0254
38.6577,1.0205
38.6583,1.0205
38.6588,1.0205
38.6594,1.0205
38.6599,1.0205
38.6605,1.0205
38.6611,1.0254
38.6616,1.0205
38.6622,1.0205
38.6627,1.0205
38.6633,1.0205
38.6638,1.0205
38.6644,1.0254
38.6649,1.0205
38.6655,1.0205
38.6660,1.0205
38.6666,1.0205
38.6671,1.0205
38.6677,1.0205
38.6682,1.0205
38.6688,1.0205
38.6694,1.0254
38.6699,1.0205
38.6705,1.0156
38.6710,1.0205
38.6716,1.0156
38.6721,1.0205
38.6727,1.0254
38.6732,1.0205
38.6738,1.0205
38.6743,1.0156
38.6749,1.0205
38.6754,1.0205
38.6760,1.0205
38.6765,1.0205
38.6771,1.0205
38.6776,1.0205
38.6782,1.0205
38.6787,1.0205
38.6793,1.0156
38.6798,1.0205
38.6804,1.0156
38.6809,1.0205
38.6815,1.0205
38.6820,1.0205
38.6826,1.0205
38.6832,1.0156
38.6837,1.0205
38.6843,1.0205
38.6848,1.0205
38.6854,1.0205
38.6859,1.0205
38.6865,1.0156
38.6870,1.0205
38.6876,1.0205
38.6882,1.0156
38.6887,1.0205
38.6893,1.0205
38.6898,1.0205
38.6904,1.0205
38.6909,1.0156
38.6915,1.0205
38.6920,1.0205
38.6926,1.0205
38.6931,1.0156
38.6937,1.0156
38.6942,1.0205
38.6948,1.0156
38.6953,1.0205
38.6959,1.0205
38.6964,1.0205
38.6970,1.0205
38.6975,1.0205
38.6981,1.0156
38.6986,1.0205
38.6992,1.0205
38.6997,1.0205
38.7003,1.0156
38.7008,1.0205
38.7014,1.0156
38.7019,1.0205
38.7025,1.0205
38.7030,1.0205
38.7036,1.0156
38.7041,1.0156
38.7047,1.0156
38.7053,1.0205
38.7058,1.0205
38.7064,1.0205
38.7069,1.0205
38.7075,1.0156
38.7080,1.0156
38.7086,1.0205
38.7091,1.0205
38.7097,1.0205
38.7102,1.0107
38.7108,1.0205
38.7113,1.0156
38.7119,1.0156
38.7124,1.0156
38.7130,1.0156
38.7135,1.0205
38.7141,1.0205
38.7146,1.0205
38.7152,1.0156
38.7157,1.0205
38.7163,1.0205
38.7169,1.0156
38.7174,1.0205
38.7180,1.0156
38.7185,1.0205
38.7191,1.0205
38.7196,1.0156
38.7202,1.0156
38.7207,1.0205
38.7213,1.0205
38.7218,1.0205
38.7224,1.0205
38.7229,1.0205
38.7235,1.0205
38.7240,1.0156
38.7246,1.0205
38.7251,1.0205
38.7257,1.0156
38.7262,1.0156
38.7268,1.0156
38.7273,1.0156
38.7279,1.0156
38.7285,1.0156
38.7290,1.0156
38.7296,1.0156
38.7301,1.0205
38.7307,1.0156
38.7313,1.0205
38.7318,1.0156
38.7324,1.0156
38.7329,1.0205
38.7335,1.0156
38.7340,1.0205
38.7346,1.0156
38.7352,1.0205
38.7357,1.0156
38.7363,1.0156
38.7368,1.0156
38.7374,1.0205
38.7379,1.0156
38.7385,1.0156
38.7390,1.0156
38.7396,1.0156
38.7401,1.0156
38.7407,1.0205
38.7412,1.0156
38.7418,1.0156
38.7423,1.0205
38.7429,1.0205
38.7434,1.0205
38.7440,1.0205
38.7445,1.0156
38.7451,1.0156
38.7456,1.0156
38.7462,1.0156
38.7467,1.0156
38.7473,1.0205
38.7478,1.0156
38.7484,1.0156
38.7489,1.0107
38.7495,1.0205
38.7501,1.0107
38.7506,1.0156
38.7512,1.0156
38.7517,1.0156
38.7523,1.0156
38.7528,1.0156
38.7534,1.0156
38.7539,1.0156
38.7545,1.0205
38.7550,1.0156
38.7556,1.0156
38.7561,1.0156
38.7567,1.0156
38.7572,1.0156
38.7578,1.0205
38.7583,1.0156
38.7589,1.0156
38.7594,1.0205
38.7600,1.0156
38.7605,1.0205
38.7611,1.0156
38.7616,1.0156
38.7622,1.0156
38.7628,1.0156
38.7633,1.0156
38.7639,1.0156
38.7644,1.0156
38.7650,1.0156
38.7655,1.0156
38.7661,1.0156
38.7666,1.0156
38.7672,1.0156
38.7677,1.0156
38.7683,1.0156
38.7688,1.0156
38.7694,1.0205
38.7699,1.0156
38.7705,1.0107
38.7710,1.0156
38.7716,1.0156
38.7721,1.0156
38.7727,1.0156
38.7732,1.0156
38.7738,1.0156
38.7744,1.0156
38.7749,1.0205
38.7755,1.0107
38.7760,1.0107
38.7766,1.0205
38.7771,1.0156
38.7777,1.0205
38.7782,1.0156
38.7788,1.0205
38.7793,1.0156
38.7799,1.0156
38.7804,1.0156
38.7810,1.0156
38.7815,1.0156
38.7821,1.0156
38.7826,1.0156
38.7832,1.0156
38.7837,1.0156
38.7843,1.0156
38.7848,1.0156
38.7854,1.0107
38.7859,1.0156
38.7865,1.0156
38.7870,1.0107
38.7876,1.0156
38.7881,1.0156
38.7887,1.0156
38.7893,1.0156
38.7898,1.0156
38.7904,1.0156
38.7909,1.0156
38.7915,1.0156
38.7920,1.0156
38.7926,1.0156
38.7931,1.0156
38.7937,1.0156
38.7942,1.0107
38.7948,1.0156
38.7953,1.0059
38.7959,1.0156
38.7964,1.0107
38.7970,1.0156
38.7975,1.0107
38.7981,1.0156
38.7986,1.0156
38.7992,1.0107
38.7997,1.0156
38.8003,1.0156
38.8009,1.0156
38.8014,1.0156
38.8020,1.0156
38.8025,1.0107
38.8031,1.0156
38.8036,1.0059
38.8042,1.0107
38.8047,1.0107
38.8053,1.0107
38.8058,1.0107
38.8064,1.0107
38.8069,1.0107
38.8075,1.0107
38.8080,1.0156
38.8086,1.0156
38.8091,1.0107
38.8097,1.0156
38.8103,1.0156
38.8108,1.0107
38.8114,1.0107
38.8119,1.0107
38.8125,1.0156
38.8130,1.0107
38.8136,1.0156
38.8141,1.0107
38.8147,1.0156
38.8152,1.0107
38.8158,1.0156
38.8163,1.0156
38.8169,1.0156
38.8174,1.0107
38.8180,1.0107
38.8185,1.0107
38.8191,1.0107
38.8196,1.0156
38.8202,1.0107
38.8207,1.0156
38.8213,1.0107
38.8218,1.0107
38.8224,1.0107
38.8230,1.0107
38.8235,1.0156
38.8241,1.0107
38.8246,1.0156
38.8252,1.0156
38.8257,1.0156
38.8263,1.0107
38.8268,1.0156
38.8274,1.0107
38.8279,1.0107
38.8285,1.0156
38.8291,1.0107
38.8296,1.0156
38.8302,1.0107
38.8307,1.0107
38.8313,1.0107
38.8318,1.0107
38.8324,1.0107
38.8329,1.0107
38.8335,1.0156
38.8340,1.0107
38.8346,1.0107
38.8351,1.0107
38.8357,1.0156
38.8362,1.0059
38.8368,1.0107
38.8373,1.0156
38.8379,1.0107
38.8384,1.0107
38.8390,1.0107
38.8395,1.0107
38.8401,1.0107
38.8406,1.0107
38.8412,1.0107
38.8417,1.0107
38.8423,1.0107
38.8429,1.0107
38.8434,1.0107
38.8440,1.0059
38.8445,1.0156
38.8451,1.0107
38.8456,1.0107
38.8462,1.0059
38.8467,1.0107
38.8473,1.0107
38.8478,1.0107
38.8484,1.0107
38.8489,1.0107
38.8495,1.0107
38.8500,1.0107
38.8506,1.0107
38.8511,1.0107
38.8517,1.0107
38.8522,1.0059
38.8528,1.0107
38.8533,1.0107
38.8539,1.0107
38.8544,1.0107
38.8550,1.0107
38.8555,1.0107
38.8561,1.0107
38.8567,1.0059
38.8572,1.0107
38.8578,1.0107
38.8583,1.0107
38.8589,1.0107
38.8594,1.0107
38.8600,1.0107
38.8605,1.0107
38.8611,1.0107
38.8616,1.0107
38.8622,1.0107
38.8627,1.0107
38.8633,1.0107
38.8638,1.0107
38.8644,1.0156
38.8650,1.0107
38.8655,1.0156
38.8661,1.0107
38.8666,1.0059
38.8672,1.0107
38.8677,1.0059
38.8683,1.0107
38.8688,1.0107
38.8694,1.0107
38.8699,1.0059
38.8705,1.0107
38.8710,1.0107
38.8716,1.0107
38.8722,1.0059
38.8727,1.0107
38.8733,1.0107
38.8738,1.0107
38.8744,1.0107
38.8749,1.0107
38.8755,1.0107
38.8760,1.0107
38.8766,1.0107
38.8771,1.0059
38.8777,1.0059
38.8782,1.0107
38.8788,1.0059
38.8793,1.0107
38.8799,1.0107
38.8804,1.0059
38.8810,1.0107
38.8815,1.0107
38.8821,1.0107
38.8827,1.0059
38.8833,1.0107
38.8838,1.0107
38.8844,1.0059
38.8849,1.0107
38.8855,1.0059
38.8860,1.0107
38.8865,1.0107
38.8871,1.0107
38.8876,1.0059
38.8882,1.0059
38.8887,1.0059
38.8893,1.0107
38.8898,1.0107
38.8904,1.0059
38.8909,1.0107
38.8914,1.0059
38.8920,1.0010
38.8925,1.0107
38.8931,1.0059
38.8937,1.0107
38.8942,1.0059
38.8948,1.0107
38.8953,1.0107
38.8959,1.0107
38.8964,1.0107
38.8970,1.0059
38.8975,1.0107
38.8980,1.0107
38.8986,1.0059
38.8991,1.0107
38.8997,1.0059
38.9002,1.0107
38.9008,1.0107
38.9013,1.0059
38.9019,1.0107
38.9024,1.0107
38.9030,1.0059
38.9035,1.0107
38.9041,1.0107
38.9046,1.0059
38.9052,1.0059
38.9057,1.0107
38.9063,1.0059
38.9068,1.0059
38.9073,1.0107
38.9079,1.0059
38.9084,1.0059
38.9090,1.0010
38.9095,1.0107
38.9101,1.0059
38.9106,1.0107
38.9112,1.0107
38.9117,1.0059
38.9123,1.0059
38.9128,1.0059
38.9134,1.0107
38.9139,1.0107
38.9145,1.0059
38.9150,1.0107
38.9156,1.0107
38.9161,1.0107
38.9167,1.0059
38.9172,1.0059
38.9178,1.0107
38.9183,1.0059
38.9189,1.0059
38.9195,1.0059
38.9201,1.0059
38.9207,1.0059
38.9213,1.0059
38.9219,1.0059
38.9224,1.0010
38.9231,1.0059
38.9237,1.0059
38.9243,1.0107
38.9249,1.0059
38.9255,1.0059
38.9261,1.0010
38.9266,1.0107
38.9272,1.0059
38.9278,1.0059
38.9283,1.0059
38.9289,1.0059
38.9295,1.0059
38.9301,1.0059
38.9306,1.0059
38.9312,1.0010
38.9318,1.0059
38.9324,1.0059
38.9329,1.0059
38.9335,1.0059
38.9340,1.0107
38.9346,1.0059
38.9351,1.0059
38.9357,1.0107
38.9362,1.0059
38.9368,1.0059
38.9373,1.0107
38.9379,1.0059
38.9384,1.0059
38.9390,1.0010
38.9396,1.0059
38.9401,1.0107
38.9407,1.0059
38.9412,1.0059
38.9418,1.0059
38.9424,1.0010
38.9430,1.0059
38.9436,1.0059
38.9442,1.0059
38.9447,1.0010
38.9453,1.0059
38.9459,1.0059
38.9465,1.0059
38.9471,1.0059
38.9476,1.0059
38.9482,1.0010
38.9488,1.0059
38.9493,1.0059
38.9499,1.0010
38.9505,1.0059
38.9511,1.0059
38.9516,1.0059
38.9522,1.0059
38.9527,1.0059
38.9533,1.0059
38.9538,1.0059
38.9544,1.0059
38.9549,1.0010
38.9555,1.0059
38.9560,1.0059
38.9566,1.0010
38.9571,1.0059
38.9577,1.0059
38.9582,1.0010
38.9588,1.0059
38.9593,1.0059
38.9599,1.0010
38.9605,1.0059
38.9610,1.0059
38.9616,1.0010
38.9621,1.0059
38.9627,1.0059
38.9632,1.0059
38.9637,1.0010
38.9643,1.0059
38.9649,1.0059
38.9654,1.0059
38.9660,1.0059
38.9666,1.0059
38.9671,1.0059
38.9677,1.0059
38.9682,1.0010
38.9688,1.0059
38.9693,1.0010
38.9698,1.0059
38.9704,1.0059
38.9709,1.0059
38.9715,1.0059
38.9720,1.0059
38.9726,1.0010
38.9732,1.0010
38.9737,1.0010
38.9743,1.0059
38.9748,1.0059
38.9754,1.0010
38.9759,1.0010
38.9765,1.0010
38.9770,1.0010
38.9776,1.0059
38.9781,1.0010
38.9787,1.0010
38.9792,1.0059
38.9798,1.0059
38.9803,1.0059
38.9809,1.0059
38.9814,1.0059
38.9820,1.0059
38.9825,1.0010
38.9831,1.0059
38.9836,1.0010
38.9841,1.0010
38.9847,1.0059
38.9852,1.0010
38.9858,1.0059
38.9863,1.0010
38.9869,1.0059
38.9874,1.0059
38.9880,1.0059
38.9885,1.0059
38.9891,1.0010
38.9896,1.0010
38.9902,1.0059
38.9907,1.0010
38.9913,1.0010
38.9918,1.0010
38.9924,1.0010
38.9929,1.0010
38.9935,1.0010
38.9940,1.0010
38.9946,1.0010
38.9951,1.0059
38.9957,1.0059
38.9962,1.0010
38.9968,1.0010
38.9973,1.0010
38.9979,1.0059
38.9984,1.0010
38.9990,1.0010
38.9995,1.0010
39.0000,1.0010
39.0006,0.9961
39.0011,1.0010
39.0017,1.0010
39.0022,1.0010
39.0028,1.0010
39.0033,1.0010
39.0039,1.0010
39.0044,1.0010
39.0050,1.0010
39.0055,1.0010
39.0061,1.0010
39.0066,1.0010
39.0072,1.0010
39.0077,1.0059
39.0083,1.0010
39.0088,1.0059
39.0094,1.0010
39.0099,1.0059
39.0105,0.9961
39.0110,1.0010
39.0116,1.0010
39.0121,1.0010
39.0127,1.0010
39.0132,1.0010
39.0138,1.0010
39.0143,0.9961
39.0149,1.0010
39.0154,1.0010
39.0160,1.0010
39.0165,1.0010
39.0171,1.0010
39.0176,1.0010
39.0182,1.0010
39.0187,1.0010
39.0193,1.0010
39.0198,1.0010
39.0204,1.0010
39.0209,1.0010
39.0215,0.9961
39.0220,1.0059
39.0226,1.0010
39.0231,1.0010
39.0236,1.0010
39.0242,1.0010
39.0247,1.0059
39.0253,1.0010
39.0258,1.0010
39.0264,1.0010
39.0269,0.9961
39.0275,1.0010
39.0280,1.0059
39.0286,0.9961
39.0292,1.0010
39.0298,0.9961
39.0303,1.0059
39.0309,1.0010
39.0314,1.0010
39.0320,0.9961
39.0325,1.0010
39.0331,1.0010
39.0336,1.0010
39.0341,1.0010
39.0347,1.0010
39.0352,1.0010
39.0358,1.0010
39.0363,1.0010
39.0369,1.0010
39.0374,1.0010
39.0379,1.0059
39.0385,1.0010
39.0390,0.9961
39.0396,1.0010
39.0401,0.9961
39.0407,1.0059
39.0412,1.0010
39.0417,0.9961
39.0423,0.9961
39.0428,1.0010
39.0434,1.0010
39.0439,0.9961
39.0444,1.0010
39.0450,0.9961
39.0455,1.0010
39.0461,0.9961
39.0466,1.0010
39.0472,0.9961
39.0477,0.9961
39.0482,0.9961
39.0488,1.0010
39.0493,0.9961
39.0499,1.0010
39.0504,0.9961
39.0510,0.9961
39.0515,1.0010
39.0520,1.0010
39.0526,0.9961
39.0531,1.0010
39.0537,1.0010
39.0542,0.9961
39.0547,1.0010
39.0553,1.0010
39.0558,0.9961
39.0564,1.0010
39.0569,1.0010
39.0575,0.9961
39.0580,1.0010
39.0585,1.0010
39.0591,1.0010
39.0596,1.0010
39.0602,0.9961
39.0607,0.9961
39.0613,0.9961
39.0618,1.0010
39.0624,0.9961
39.0629,0.9961
39.0634,0.9961
39.0640,1.0010
39.0645,1.0010
39.0651,0.9961
39.0656,1.0010
39.0662,1.0010
39.0667,1.0010
39.0672,0.9961
39.0678,0.9961
39.0683,0.9961
39.0689,0.9961
39.0694,0.9961
39.0700,1.0010
39.0705,1.0010
39.0710,0.9961
39.0716,0.9961
39.0721,1.0010
39.0727,0.9961
39.0732,1.0010
39.0738,0.9961
39.0743,0.9961
39.0748,0.9912
39.0754,0.9961
39.0759,1.0010
39.0765,0.9961
39.0770,0.9961
39.0775,0.9961
39.0781,1.0010
39.0786,1.0010
39.0792,0.9961
39.0797,1.0010
39.0803,1.0010
39.0808,0.9961
39.0814,0.9961
39.0819,0.9961
39.0824,0.9961
39.0830,0.9961
39.0835,1.0010
39.0841,1.0010
39.0846,1.0010
39.0852,0.9961
39.0857,0.9961
39.0862,0.9912
39.0868,1.0010
39.0873,1.0010
39.0879,0.9961
39.0884,1.0010
39.0890,0.9961
39.0895,0.9961
39.0900,0.9961
39.0906,0.9961
39.0911,1.0010
39.0917,0.9961
39.0922,0.9961
39.0928,0.9961
39.0933,0.9961
39.0938,0.9912
39.0944,0.9961
39.0949,0.9912
39.0955,1.0010
39.0960,0.9961
39.0966,0.9961
39.0971,0.9961
39.0976,0.9961
39.0982,0.9961
39.0987,0.9961
39.0993,0.9961
39.0998,0.9961
39.1003,0.9961
39.1009,0.9912
39.1014,0.9961
39.1020,0.9961
39.1025,0.9961
39.1031,0.9961
39.1036,0.9961
39.1041,0.9912
39.1047,0.9961
39.1052,0.9961
39.1058,0.9961
39.1063,0.9912
39.1068,0.9961
39.1074,0.9961
39.1079,0.9961
39.1085,0.9961
39.1090,0.9961
39.1096,0.9961
39.1101,0.9961
39.1106,0.9912
39.1112,0.9961
39.1117,0.9961
39.1123,0.9961
39.1128,0.9961
39.1134,0.9912
39.1139,0.9961
39.1145,0.9961
39.1150,0.9961
39.1156,0.9961
39.1161,0.9961
39.1166,0.9961
39.1172,0.9961
39.1177,0.9961
39.1183,0.9961
39.1188,0.9961
39.1193,0.9961
39.1199,0.9912
39.1204,0.9961
39.1210,0.9961
39.1215,0.9961
39.1221,0.9961
39.1226,0.9961
39.1232,0.9961
39.1237,0.9961
39.1243,0.9912
39.1248,0.9961
39.1253,0.9912
39.1259,0.9961
39.1264,0.9912
39.1270,0.9961
39.1275,0.9912
39.1281,0.9961
39.1286,0.9961
39.1291,0.9961
39.1298,0.9961
39.1303,0.9961
39.1309,0.9912
39.1314,0.9961
39.1320,0.9961
39.1325,0.9961
39.1331,0.9961
39.1336,0.9961
39.1342,0.9961
39.1347,0.9961
39.1353,0.9961
39.1358,0.9961
39.1364,0.9912
39.1369,0.9912
39.1375,0.9961
39.1380,0.9912
39.1386,0.9961
39.1391,0.9912
39.1396,0.9961
39.1402,0.9912
39.1407,0.9912
39.1413,0.9961
39.1418,0.9961
39.1424,0.9912
39.1432,0.9961
39.1438,0.9912
39.1479,0.9961
39.1485,0.9961
39.1491,0.9961
39.1497,0.9961
39.1503,0.9961
39.1508,0.9961
39.1514,0.9912
39.1519,0.9912
39.1525,0.9912
39.1530,0.9961
39.1536,0.9961
39.1541,0.9961
39.1547,0.9961
39.1553,0.9961
39.1558,0.9961
39.1564,1.0010
39.1569,0.9961
39.1575,0.9912
39.1580,0.9961
39.1585,0.9912
39.1591,0.9912
39.1596,0.9961
39.1602,0.9961
39.1607,0.9961
39.1613,0.9961
39.1618,0.9961
39.1624,0.9961
39.1629,0.9961
39.1635,0.9961
39.1640,0.9912
39.1646,0.9961
39.1651,0.9961
39.1657,0.9961
39.1663,1.0010
39.1668,1.0010
39.1674,0.9961
39.1679,0.9961
39.1685,0.9961
39.1690,0.9961
39.1695,0.9961
39.1701,0.9912
39.1706,0.9912
39.1712,0.9961
39.1717,0.9912
39.1723,1.0010
39.1729,0.9961
39.1734,0.9961
39.1739,0.9961
39.1745,0.9961
39.1750,0.9961
39.1756,0.9961
39.1761,0.9961
39.1767,0.9961
39.1772,0.9961
39.1778,0.9961
39.1783,0.9961
39.1789,0.9961
39.1794,0.9961
39.1800,0.9961
39.1805,0.9961
39.1811,0.9961
39.1816,0.9961
39.1822,0.9961
39.1827,0.9961
39.1833,0.9961
39.1838,1.0010
39.1844,0.9961
39.1849,0.9961
39.1855,0.9961
39.1860,0.9961
39.1866,0.9961
39.1871,0.9961
39.1877,0.9961
39.1882,1.0010
39.1888,0.9961
39.1893,0.9961
39.1899,0.9961
39.1904,0.9961
39.1910,0.9961
39.1915,0.9912
39.1921,1.0010
39.1926,0.9912
39.1932,0.9961
39.1937,1.0010
39.1943,0.9961
39.1948,0.9961
39.1954,0.9912
39.1959,0.9961
39.1965,0.9912
39.1970,0.9961
39.1976,0.9961
39.1981,0.9961
39.1987,0.9961
39.1992,0.9961
39.1998,0.9961
39.2003,0.9961
39.2009,0.9961
39.2014,0.9961
39.2020,0.9961
39.2025,0.9961
39.2031,0.9961
39.2036,0.9961
39.2042,1.0010
39.2047,0.9961
39.2053,0.9961
39.2058,0.9961
39.2064,0.9961
39.2069,0.9961
39.2075,1.0010
39.2080,0.9961
39.2086,1.0010
39.2091,0.9961
39.2097,0.9961
39.2102,0.9961
39.2108,0.9961
39.2113,1.0010
39.2119,0.9961
39.2124,0.9961
39.2130,1.0010
39.2135,0.9961
39.2141,0.9961
39.2146,1.0010
39.2152,0.9912
39.2157,1.0010
39.2162,0.9961
39.2168,0.9961
39.2173,0.9961
39.2179,0.9961
39.2184,0.9961
39.2190,1.0010
39.2195,0.9961
39.2201,0.9961
39.2206,0.9961
39.2212,0.9961
39.2217,0.9961
39.2223,1.0010
39.2228,0.9961
39.2234,0.9961
39.2239,0.9961
39.2245,1.0010
39.2251,1.0010
39.2256,0.9961
39.2262,0.9961
39.2267,0.9961
39.2273,1.0010
39.2278,0.9961
39.2284,0.9961
39.2289,0.9961
39.2295,1.0010
39.2300,0.9961
39.2307,1.0010
39.2312,1.0010
39.2318,0.9961
39.2323,0.9961
39.2329,0.9912
39.2334,1.0010
39.2340,0.9961
39.2345,1.0010
39.2351,0.9961
39.2356,1.0010
39.2361,0.9961
39.2367,0.9961
39.2372,0.9961
39.2378,1.0010
39.2383,1.0010
39.2389,0.9961
39.2394,0.9961
39.2399,1.0010
39.2405,1.0010
39.2410,0.9961
39.2416,0.9961
39.2421,0.9961
39.2427,1.0010
39.2432,0.9961
39.2437,0.9961
39.2443,0.9961
39.2448,1.0010
39.2454,1.0010
39.2459,0.9961
39.2465,0.9912
39.2470,0.9961
39.2475,0.9961
39.2481,0.9961
39.2486,0.9961
39.2492,0.9961
39.2497,1.0010
39.2503,0.9961
39.2508,0.9961
39.2514,0.9961
39.2519,0.9961
39.2524,0.9961
39.2530,0.9961
39.2535,0.9961
39.2541,1.0010
39.2546,1.0010
39.2552,0.9961
39.2557,1.0010
39.2562,1.0010
39.2568,0.9961
39.2573,0.9961
39.2579,0.9961
39.2584,0.9912
39.2590,1.0010
39.2595,0.9961
39.2600,1.0010
39.2606,1.0010
39.2611,1.0010
39.2617,1.0010
39.2622,0.9961
39.2628,0.9961
39.2633,1.0010
39.2638,0.9961
39.2644,0.9961
39.2649,0.9961
39.2655,1.0010
39.2660,0.9961
39.2666,1.0010
39.2671,1.0010
39.2676,1.0010
39.2682,0.9961
39.2687,0.9961
39.2693,0.9961
39.2698,1.0010
39.2703,0.9961
39.2709,1.0010
39.2714,0.9961
39.2720,0.9961
39.2725,1.0010
39.2731,1.0010
39.2736,1.0010
39.2741,0.9961
39.2747,1.0010
39.2752,1.0010
39.2758,0.9961
39.2763,0.9961
39.2769,0.9961
39.2774,1.0010
39.2779,1.0010
39.2785,1.0010
39.2790,0.9961
39.2796,0.9961
39.2801,0.9961
39.2807,1.0010
39.2812,0.9961
39.2817,1.0010
39.2823,0.9961
39.2828,0.9961
39.2834,0.9961
39.2839,1.0010
39.2845,0.9961
39.2850,0.9961
39.2855,0.9961
39.2861,0.9961
39.2866,0.9961
39.2872,1.0010
39.2877,0.9961
39.2883,0.9961
39.2888,0.9961
39.2893,1.0010
39.2899,0.9961
39.2904,0.9961
39.2910,0.9961
39.2915,0.9961
39.2921,0.9961
39.2926,0.9961
39.2932,0.9961
39.2938,1.0010
39.2943,0.9961
39.2948,0.9961
39.2954,0.9961
39.2959,0.9961
39.2965,1.0010
39.2970,0.9961
39.2976,1.0010
39.2981,0.9961
39.2986,0.9961
